,calls,minutes,messages,mb_used,is_ultra
1670,83.0,540.49,41.0,9127.74,0
1671,115.0,758.9799999999998,49.0,14474.710000000005,1
1672,35.0,265.44,4.0,16363.040000000005,1
1673,100.0,769.4499999999997,0.0,7718.19,1
1674,12.0,60.46,18.0,10928.01,1
1675,65.0,426.35000000000014,75.0,12099.84,1
1676,146.0,1074.6699999999996,120.0,39893.03,1
1677,101.0,670.0799999999998,5.0,12880.08,1
1678,32.0,169.94999999999996,53.0,25420.84999999999,0
1679,54.0,395.23,26.0,12160.8,0
1680,12.0,72.28,28.0,4941.8200000000015,0
1681,12.0,76.97,0.0,1893.18,0
1682,89.0,595.4199999999997,47.0,17013.7,0
1683,11.0,81.29,1.0,4000.01,0
1684,41.0,330.7500000000001,0.0,27573.83,1
1685,91.0,610.2099999999998,20.0,16218.510000000006,0
1686,102.0,714.8199999999998,34.0,18341.56,0
1687,106.0,713.4399999999998,46.0,7093.6100000000015,1
1688,44.0,324.5700000000001,68.0,17347.25,1
1689,54.0,341.47,0.0,17280.860000000004,0
1690,115.0,860.75,7.0,18766.259999999995,1
1691,64.0,496.59,21.0,11136.1,0
1692,88.0,527.4,0.0,14467.95,0
1693,101.0,699.7199999999997,27.0,19694.560000000005,0
1694,70.0,450.96000000000015,34.0,16848.98,0
1695,62.0,473.13999999999993,4.0,14623.290000000005,1
1696,159.0,1173.9999999999993,149.0,33258.60000000001,1
1697,33.0,214.38,14.0,11608.63,0
1698,26.0,149.12999999999997,23.0,17022.640000000007,0
1699,76.0,544.6300000000003,77.0,15785.420000000002,0
1700,34.0,264.3,38.0,8907.850000000002,0
1701,45.0,368.25,44.0,15247.759999999998,0
1702,106.0,823.1399999999999,0.0,9248.09,1
1703,78.0,483.81000000000006,21.0,23076.649999999994,0
1704,99.0,709.3899999999996,4.0,23380.4,0
1705,10.0,62.81,0.0,6283.9000000000015,0
1706,25.0,207.05,37.0,17330.130000000005,0
1707,87.0,522.4700000000001,99.0,16161.100000000004,0
1708,19.0,149.92,73.0,23988.55,0
1709,41.0,233.75,24.0,15252.740000000005,0
1710,111.0,768.7799999999997,0.0,35501.99,1
1711,52.0,377.56,78.0,13145.590000000006,0
1712,84.0,513.1,21.0,16080.389999999998,1
1713,35.0,245.54999999999995,55.0,28224.160000000003,1
1714,56.0,324.99,78.0,10977.570000000003,0
1715,36.0,278.27000000000004,0.0,22016.120000000006,0
1716,57.0,417.39,39.0,10604.94,0
1717,77.0,576.7800000000002,64.0,13598.819999999994,0
1718,107.0,703.3099999999997,34.0,13291.980000000005,0
1719,62.0,545.53,3.0,4942.500000000002,0
1720,42.0,243.48999999999995,79.0,19513.6,1
1721,74.0,525.5099999999999,30.0,11337.85,0
1722,3.0,32.92,5.0,8922.770000000002,0
1723,63.0,377.43,0.0,16663.48,0
1724,71.0,502.74000000000007,57.0,15986.590000000006,0
1725,85.0,645.72,0.0,14586.92,0
1726,50.0,356.82000000000005,0.0,28477.99,1
1727,104.0,739.2800000000003,55.0,21940.11,1
1728,43.0,266.1,22.0,6676.009999999998,1
1729,33.0,250.64,28.0,8739.550000000001,0
1730,57.0,334.2399999999999,94.0,19656.300000000007,1
1731,116.0,760.0399999999997,10.0,17720.899999999994,1
1732,34.0,217.52,23.0,14040.660000000005,0
1733,71.0,473.17000000000013,17.0,13536.44,0
1734,73.0,545.9600000000002,0.0,12799.600000000002,1
1735,39.0,274.85,72.0,18436.72,0
1736,42.0,281.39000000000004,0.0,21421.28,1
1737,35.0,222.44,6.0,4659.43,0
1738,87.0,550.4800000000001,70.0,13843.33,0
1739,40.0,307.83,0.0,17130.739999999998,1
1740,78.0,511.9399999999998,0.0,9117.020000000002,0
1741,101.0,741.3499999999998,21.0,17014.08,0
1742,62.0,410.27000000000015,19.0,14325.370000000004,0
1743,0.0,0.0,20.0,13688.679999999997,1
1744,85.0,536.08,33.0,19974.04,0
1745,64.0,421.15999999999985,5.0,15757.010000000006,0
1746,43.0,348.33,61.0,15989.680000000006,0
1747,37.0,223.97,20.0,9376.420000000002,0
1748,87.0,697.2299999999998,0.0,8335.7,0
1749,34.0,248.65,18.0,12741.28,0
1750,28.0,169.92999999999995,49.0,21232.13999999998,0
1751,20.0,111.35,32.0,8968.570000000003,0
1752,79.0,594.8899999999999,21.0,22293.28,0
1753,40.0,277.55000000000007,0.0,32472.13,1
1754,75.0,547.3099999999998,58.0,13829.37,0
1755,0.0,0.0,48.0,12442.93,0
1756,63.0,292.12,31.0,14123.980000000005,0
1757,63.0,394.15000000000015,8.0,27198.90999999999,0
1758,77.0,496.76,0.0,17765.34,0
1759,51.0,328.87999999999994,24.0,20511.93,0
1760,62.0,442.66999999999985,27.0,11355.4,0
1761,65.0,368.33000000000015,13.0,22293.84,0
1762,87.0,638.9200000000002,31.0,12613.15,0
1763,51.0,356.79,67.0,11568.160000000002,1
1764,6.0,29.770000000000003,0.0,365.09,1
1765,42.0,268.55999999999995,0.0,19303.789999999994,0
1766,10.0,68.41,0.0,2147.25,0
1767,50.0,375.76000000000016,78.0,12666.67,1
1768,70.0,497.55,66.0,24918.489999999994,0
1769,50.0,320.62999999999994,60.0,19331.57,0
1770,122.0,818.1300000000001,67.0,19921.109999999993,0
1771,53.0,351.50000000000006,31.0,9766.09,0
1772,65.0,470.82999999999987,48.0,8336.270000000002,0
1773,69.0,612.9600000000003,59.0,12284.95,0
1774,35.0,232.86,80.0,19193.080000000005,0
1775,115.0,890.4999999999999,20.0,8643.85,1
1776,52.0,388.37000000000006,46.0,20741.65999999999,0
1777,58.0,325.8300000000001,48.0,15144.7,0
1778,70.0,430.4,81.0,15071.459999999995,0
1779,56.0,415.72,7.0,16819.709999999995,0
1780,73.0,419.9,0.0,18521.670000000006,0
1781,36.0,285.9199999999999,109.0,19103.310000000005,0
1782,106.0,690.1,10.0,38177.320000000014,1
1783,32.0,269.32,14.0,15471.54,0
1784,67.0,356.0500000000001,48.0,19909.97000000001,0
1785,68.0,509.2599999999998,9.0,22013.430000000004,0
1786,89.0,594.8099999999997,58.0,25825.08000000001,0
1787,109.0,788.7300000000001,0.0,17917.600000000006,0
1788,69.0,470.12,6.0,11919.35,1
1789,17.0,136.21,48.0,24729.329999999994,1
1790,32.0,220.55,140.0,10349.31,1
1791,21.0,112.98000000000002,115.0,24994.410000000003,1
1792,59.0,452.68,44.0,22134.60999999999,0
1793,49.0,379.73000000000013,24.0,17168.5,0
1794,112.0,659.72,5.0,26061.77999999999,0
1795,93.0,580.1500000000002,18.0,21834.90999999999,0
1796,89.0,615.6400000000003,12.0,21952.009999999995,0
1797,64.0,339.2899999999999,25.0,12474.760000000002,0
1798,51.0,376.66999999999985,41.0,21993.50000000001,0
1799,110.0,734.4999999999999,12.0,16779.36,0
1800,109.0,732.8100000000002,81.0,9209.17,1
1801,39.0,297.8300000000001,41.0,19134.12,0
1802,115.0,826.1300000000001,43.0,37075.179999999986,1
1803,54.0,386.46999999999986,68.0,27401.559999999994,0
1804,69.0,449.53,41.0,11087.66,0
1805,42.0,295.86,33.0,10936.11,0
1806,62.0,364.31,0.0,13259.5,0
1807,58.0,398.3499999999999,65.0,12097.96,0
1808,53.0,370.03000000000014,0.0,32581.160000000014,1
1809,120.0,858.02,66.0,10574.2,0
1810,36.0,206.85,4.0,16691.200000000004,0
1811,45.0,304.3900000000001,43.0,16034.409999999994,0
1812,54.0,395.2000000000001,73.0,18425.77,0
1813,25.0,180.63,20.0,6854.94,0
1814,41.0,273.09000000000003,8.0,25761.379999999986,0
1815,39.0,261.67999999999995,50.0,14659.47,0
1816,41.0,275.8,9.0,10032.39,0
1817,36.0,297.35,20.0,24526.88000000001,1
1818,26.0,201.35,32.0,9027.27,1
1819,125.0,897.3499999999997,0.0,38910.01,1
1820,98.0,703.7600000000003,0.0,20372.37,1
1821,16.0,101.63,0.0,2451.9,0
1822,115.0,679.2700000000002,1.0,28668.4,1
1823,28.0,187.37,0.0,4926.14,0
1824,71.0,537.6,6.0,14410.81,1
1825,75.0,532.57,21.0,22951.19,0
1826,93.0,534.6000000000001,124.0,21252.18999999999,0
1827,78.0,569.16,19.0,16795.579999999998,0
1828,77.0,503.29,28.0,15346.170000000006,0
1829,84.0,580.4300000000002,54.0,8668.240000000002,0
1830,107.0,836.6300000000003,41.0,25040.17,1
1831,153.0,1154.5300000000002,45.0,29316.54,1
1832,59.0,386.74,11.0,15666.880000000005,0
1833,31.0,197.82,13.0,2237.3,0
1834,62.0,448.75999999999993,62.0,15522.009999999995,0
1835,62.0,495.8899999999999,55.0,19294.92,0
1836,47.0,369.40000000000015,11.0,10523.880000000003,0
1837,7.0,41.27,89.0,27950.85000000001,1
1838,76.0,540.84,24.0,24711.64,0
1839,70.0,524.67,23.0,21220.970000000005,0
1840,37.0,272.38,74.0,25087.62,0
1841,0.0,0.0,30.0,10703.39,1
1842,30.0,198.42,0.0,8189.53,0
1843,25.0,172.07999999999996,30.0,7023.2,0
1844,86.0,630.5100000000001,54.0,14496.740000000002,0
1845,18.0,131.10000000000002,9.0,3198.96,1
1846,25.0,141.99,84.0,16150.120000000004,1
1847,82.0,492.0,30.0,22325.629999999994,0
1848,32.0,241.45999999999992,32.0,10525.110000000002,0
1849,133.0,820.9700000000003,74.0,21341.489999999994,1
1850,144.0,931.29,42.0,30250.66000000001,1
1851,188.0,1290.2199999999998,74.0,28289.599999999984,1
1852,74.0,563.5899999999998,30.0,10781.760000000002,0
1853,85.0,585.62,92.0,9115.37,1
1854,72.0,515.6600000000002,55.0,8890.560000000001,0
1855,41.0,287.26,90.0,26678.910000000003,0
1856,92.0,699.7400000000001,4.0,14712.15,0
1857,62.0,352.66000000000014,82.0,28205.369999999984,0
1858,185.0,1217.83,17.0,1444.8100000000006,1
1859,184.0,1203.1099999999994,52.0,43931.39,1
1860,83.0,564.7899999999997,0.0,11379.319999999994,0
1861,2.0,11.96,4.0,1740.1,0
1862,55.0,429.89000000000016,0.0,12327.989999999998,1
1863,37.0,290.2000000000001,21.0,10272.329999999998,1
1864,17.0,121.60999999999996,48.0,28895.090000000004,1
1865,77.0,547.5300000000002,34.0,21324.16,0
1866,83.0,608.2299999999998,31.0,24868.23,0
1867,114.0,758.1899999999998,0.0,33038.2,1
1868,28.0,159.55000000000004,0.0,14780.000000000002,0
1869,36.0,268.6600000000001,13.0,8209.15,0
1870,87.0,593.2699999999998,60.0,11420.15,0
1871,18.0,89.55999999999997,0.0,6266.27,0
1872,84.0,608.53,70.0,9952.53,0
1873,97.0,710.2599999999999,190.0,15778.640000000007,1
1874,38.0,265.04,108.0,6033.38,0
1875,64.0,418.58,43.0,24877.83,0
1876,0.0,0.0,173.0,27431.66,1
1877,30.0,146.74,20.0,12045.840000000006,0
1878,156.0,1044.13,149.0,26649.179999999997,1
1879,127.0,862.8799999999997,0.0,22264.42,0
1880,0.0,0.0,44.0,15644.73,1
1881,62.0,429.23000000000013,30.0,19204.57,0
1882,73.0,527.27,72.0,32954.71999999999,1
1883,55.0,388.18,40.0,12398.260000000006,0
1884,60.0,407.9500000000001,0.0,26965.36999999999,0
1885,118.0,866.8700000000005,129.0,27549.18,1
1886,51.0,324.88000000000005,48.0,21606.619999999995,0
1887,48.0,316.5499999999998,50.0,19504.309999999994,0
1888,48.0,328.14,127.0,29585.509999999984,1
1889,84.0,574.0300000000002,0.0,16028.420000000002,0
1890,91.0,599.3,44.0,20183.720000000005,0
1891,11.0,68.95,30.0,16722.32,0
1892,102.0,740.2800000000003,19.0,17864.12,0
1893,54.0,281.79,33.0,12084.820000000005,0
1894,67.0,418.25,4.0,5134.01,0
1895,93.0,630.7400000000001,54.0,13246.51,0
1896,111.0,779.8199999999997,81.0,37285.91,1
1897,96.0,687.6699999999997,111.0,17419.050000000007,0
1898,81.0,574.8000000000002,97.0,21778.08999999999,0
1899,27.0,164.14,97.0,17718.93,1
1900,75.0,445.67000000000013,22.0,23249.1,0
1901,45.0,280.7,45.0,20153.0,0
1902,33.0,227.67000000000004,0.0,23528.08,1
1903,134.0,940.7700000000003,56.0,2921.57,1
1904,25.0,186.89,4.0,26911.199999999993,0
1905,50.0,386.20000000000016,20.0,17963.49,0
1906,66.0,481.38000000000005,58.0,13059.519999999995,0
1907,53.0,406.07000000000016,50.0,22709.99,0
1908,98.0,745.0000000000001,44.0,27738.279999999995,1
1909,69.0,511.27999999999986,17.0,11890.72,0
1910,111.0,728.2,37.0,14135.230000000005,0
1911,62.0,423.82,16.0,8378.35,0
1912,36.0,282.91,55.0,22405.02,0
1913,48.0,301.57999999999987,0.0,5200.129999999999,1
1914,60.0,444.48999999999984,74.0,9450.19,0
1915,69.0,429.68,28.0,17314.660000000003,0
1916,51.0,427.07000000000005,63.0,13108.170000000002,0
1917,41.0,301.5300000000001,98.0,13979.53,1
1918,31.0,232.93999999999997,54.0,20936.26,1
1919,49.0,294.37,39.0,19406.6,0
1920,118.0,797.8299999999997,101.0,12439.35,1
1921,0.0,0.0,14.0,21673.83,1
1922,49.0,341.42000000000013,54.0,9427.250000000002,0
1923,65.0,537.5300000000002,29.0,16125.260000000002,0
1924,55.0,355.09,46.0,8789.54,0
1925,67.0,429.33,45.0,13982.960000000005,0
1926,50.0,454.46,40.0,19645.779999999995,0
1927,82.0,643.8199999999998,28.0,26403.93,1
1928,64.0,520.3100000000002,0.0,18407.05,0
1929,34.0,239.76,62.0,10793.220000000003,0
1930,12.0,89.21000000000002,25.0,9782.42,1
1931,131.0,976.3499999999997,104.0,27163.130000000005,1
1932,121.0,707.9200000000002,60.0,20900.540000000005,0
1933,43.0,347.42,107.0,7591.710000000003,1
1934,78.0,547.94,94.0,15144.990000000002,1
1935,68.0,556.8799999999999,63.0,11114.100000000004,0
1936,124.0,806.9300000000002,28.0,21972.659999999996,1
1937,23.0,171.54999999999995,2.0,0.0,1
1938,39.0,228.78,0.0,37111.19000000002,1
1939,41.0,314.89,5.0,14260.759999999995,0
1940,61.0,391.04,21.0,20625.04,0
1941,189.0,1188.1800000000005,172.0,25142.92999999999,1
1942,25.0,217.82,13.0,7637.01,0
1943,85.0,570.6800000000002,85.0,13052.669999999995,0
1944,28.0,216.05000000000004,41.0,11946.549999999996,0
1945,88.0,595.3699999999999,21.0,25291.71000000001,0
1946,27.0,177.40999999999997,16.0,18660.34,0
1947,77.0,477.98000000000013,0.0,12517.730000000005,0
1948,99.0,742.1900000000003,35.0,17626.730000000003,1
1949,86.0,571.3800000000001,86.0,16127.040000000005,0
1950,27.0,178.82000000000005,86.0,15802.249999999998,0
1951,1.0,1.0,146.0,20014.23,1
1952,100.0,662.0900000000003,31.0,17726.010000000002,1
1953,66.0,373.88999999999993,68.0,14103.140000000005,0
1954,4.0,46.98,1.0,0.0,0
1955,27.0,171.60000000000005,8.0,6974.140000000002,0
1956,81.0,531.2199999999998,56.0,17755.06,0
1957,43.0,303.1099999999999,22.0,17254.17,0
1958,35.0,224.79,1.0,8017.23,0
1959,71.0,479.42000000000013,24.0,19288.43,0
1960,123.0,854.2399999999997,47.0,19055.860000000008,1
1961,57.0,372.11,12.0,18254.090000000004,0
1962,54.0,419.13,38.0,26240.859999999993,0
1963,33.0,215.67,32.0,0.0,1
1964,105.0,737.8300000000003,25.0,6334.279999999999,1
1965,18.0,143.77,3.0,7056.090000000001,0
1966,58.0,428.86,47.0,24814.999999999985,0
1967,102.0,654.9200000000002,40.0,18362.08,0
1968,98.0,738.6200000000001,79.0,21298.679999999997,0
1969,51.0,419.89,93.0,11355.36,0
1970,55.0,356.0300000000001,80.0,19891.379999999994,0
1971,71.0,500.65,44.0,13803.46,0
1972,5.0,13.39,0.0,2292.070000000001,0
1973,37.0,198.12,10.0,21019.14,0
1974,102.0,747.0199999999996,0.0,20964.209999999995,0
1975,68.0,465.63000000000005,51.0,24279.679999999997,0
1976,54.0,362.64,74.0,3864.96,1
1977,76.0,500.53,0.0,14620.280000000002,0
1978,58.0,350.29,6.0,22870.78,0
1979,99.0,720.6,54.0,14525.920000000006,0
1980,47.0,367.08999999999986,42.0,22329.27999999999,0
1981,15.0,152.0,14.0,5144.73,0
1982,45.0,368.61,0.0,27530.559999999994,0
1983,44.0,293.54,51.0,11816.920000000002,0
1984,43.0,311.88,65.0,13085.46,0
1985,52.0,349.94000000000005,42.0,12150.72,0
1986,60.0,477.32,0.0,21214.709999999995,0
1987,26.0,177.31,57.0,17222.790000000005,0
1988,69.0,522.1600000000002,9.0,15834.770000000004,0
1989,76.0,650.2,20.0,24430.379999999986,0
1990,94.0,748.2499999999997,8.0,18241.1,0
1991,77.0,573.4099999999999,45.0,28489.81,0
1992,21.0,129.45,162.0,18021.07,1
1993,33.0,244.64,0.0,41587.07,1
1994,76.0,552.5200000000002,27.0,9793.43,0
1995,55.0,304.2800000000001,40.0,17395.15,0
1996,88.0,697.53,48.0,21408.38,0
1997,109.0,845.7200000000001,0.0,13893.979999999998,0
1998,53.0,388.55,40.0,12804.13,0
1999,56.0,398.45,4.0,23682.939999999995,0
2000,69.0,479.88000000000005,27.0,20346.98,0
2001,46.0,335.67,26.0,8376.750000000002,0
2002,34.0,274.53000000000003,13.0,5762.76,0
2003,82.0,582.7700000000002,65.0,19612.14,0
2004,59.0,452.1499999999999,47.0,13053.02,0
2005,10.0,52.73,56.0,30974.329999999994,1
2006,7.0,46.75999999999999,9.0,3762.75,0
2007,25.0,127.62,12.0,21932.650000000005,0
2008,64.0,434.6999999999999,47.0,17700.290000000005,0
2009,32.0,219.48,25.0,25587.58999999999,0
2010,110.0,796.3200000000003,119.0,22339.22,1
2011,83.0,670.6799999999997,54.0,19679.779999999995,0
2012,84.0,535.8399999999997,38.0,17595.37,0
2013,114.0,815.0199999999999,178.0,25104.76,1
2014,74.0,456.81000000000006,27.0,20700.46,0
2015,29.0,225.99999999999997,9.0,11204.59,0
2016,52.0,337.66000000000014,0.0,17767.290000000005,0
2017,84.0,616.0799999999998,0.0,19332.609999999993,0
2018,62.0,468.96,10.0,28630.32,0
2019,84.0,550.7500000000001,9.0,26712.88999999999,0
2020,81.0,506.45999999999987,21.0,7510.089999999998,1
2021,31.0,264.92,3.0,23642.25,0
2022,56.0,354.15,98.0,8278.77,0
2023,76.0,549.7999999999997,60.0,9871.13,0
2024,27.0,147.66000000000003,39.0,7545.040000000001,0
2025,8.0,45.38,9.0,10375.990000000002,0
2026,110.0,719.5100000000003,82.0,13895.909999999998,0
2027,61.0,395.60000000000014,51.0,16001.359999999995,0
2028,80.0,489.48,0.0,9126.45,1
2029,74.0,523.1899999999998,21.0,16804.320000000007,0
2030,52.0,396.6299999999998,4.0,7166.280000000002,1
2031,52.0,385.10999999999984,0.0,17617.43,0
2032,42.0,282.01,15.0,15783.070000000003,0
2033,78.0,398.25000000000017,82.0,17359.52,0
2034,108.0,812.0400000000003,4.0,24490.279999999995,1
2035,59.0,420.57000000000005,70.0,25990.32999999999,0
2036,55.0,446.66999999999985,18.0,18051.48,0
2037,89.0,511.5999999999999,71.0,27944.090000000004,0
2038,10.0,83.88000000000002,0.0,2839.6900000000005,0
2039,58.0,443.20999999999987,73.0,17456.67999999999,0
2040,61.0,351.15999999999985,34.0,19438.92,0
2041,73.0,442.4,0.0,21436.39,1
2042,29.0,210.78,10.0,7538.759999999998,0
2043,105.0,876.9699999999997,104.0,15935.21,0
2044,83.0,529.5299999999999,93.0,13796.440000000004,0
2045,92.0,596.7199999999998,62.0,21558.02,0
2046,80.0,530.12,69.0,16953.510000000006,1
2047,136.0,990.1599999999997,76.0,21793.840000000004,1
2048,53.0,243.98,41.0,0.0,1
2049,80.0,606.3199999999998,53.0,14769.88,0
2050,98.0,749.5400000000002,0.0,8633.32,1
2051,14.0,91.81,0.0,23242.01,0
2052,53.0,400.47,25.0,18307.709999999995,0
2053,72.0,490.54,64.0,12550.98,0
2054,76.0,598.44,5.0,14806.270000000002,1
2055,42.0,319.8400000000001,0.0,15179.600000000004,0
2056,29.0,211.45,15.0,24741.25,0
2057,37.0,291.42000000000013,0.0,16362.240000000002,0
2058,5.0,44.93,8.0,6750.870000000003,0
2059,40.0,252.05,94.0,20456.39,0
2060,94.0,644.0499999999997,66.0,23519.17,0
2061,66.0,478.48000000000013,0.0,16962.58,0
2062,52.0,412.4799999999999,0.0,15100.16,0
2063,37.0,320.9099999999999,45.0,16681.429999999997,1
2064,61.0,503.5699999999998,40.0,15516.590000000002,0
2065,25.0,171.55,22.0,11191.220000000005,0
2066,24.0,163.09,33.0,22268.509999999995,1
2067,48.0,344.00000000000006,29.0,5575.64,0
2068,45.0,312.7999999999999,0.0,42986.7,1
2069,57.0,347.29000000000013,4.0,32740.5,0
2070,49.0,319.2399999999999,51.0,22539.43,0
2071,58.0,297.71,19.0,13639.61,0
2072,24.0,114.01,0.0,10599.48,0
2073,44.0,394.88000000000005,10.0,3513.2900000000004,0
2074,68.0,501.09999999999985,87.0,10983.84,1
2075,87.0,578.57,22.0,26271.47,1
2076,29.0,274.41,24.0,14142.970000000005,0
2077,72.0,488.61,88.0,14101.690000000002,0
2078,99.0,654.2400000000001,45.0,14256.680000000002,0
2079,46.0,334.29000000000013,4.0,15691.640000000005,0
2080,83.0,634.3099999999997,27.0,12765.7,0
2081,76.0,535.0100000000001,20.0,12272.830000000002,0
2082,56.0,368.11,36.0,16003.150000000005,0
2083,67.0,383.97,80.0,12454.620000000004,0
2084,41.0,296.7999999999999,70.0,17280.85,0
2085,74.0,468.26000000000016,49.0,19013.03,1
2086,88.0,628.3099999999997,62.0,15611.899999999998,0
2087,84.0,537.57,49.0,28381.18999999999,0
2088,138.0,933.8599999999997,223.0,22499.79,1
2089,86.0,649.8499999999998,61.0,29374.16,1
2090,99.0,821.9100000000003,0.0,14379.160000000005,0
2091,65.0,456.41999999999985,24.0,13872.159999999998,0
2092,45.0,234.97999999999996,16.0,17969.15,0
2093,56.0,445.61,80.0,19151.88,0
2094,126.0,838.3300000000003,33.0,23846.999999999996,0
2095,43.0,284.01999999999987,38.0,18407.67,0
2096,81.0,567.34,11.0,14121.36,1
2097,98.0,554.9400000000002,54.0,29488.01,1
2098,88.0,629.1299999999999,38.0,21326.580000000005,0
2099,5.0,53.72,0.0,656.75,1
2100,22.0,173.95999999999995,14.0,24725.93,0
2101,73.0,478.97000000000014,0.0,14927.910000000005,1
2102,31.0,273.11,14.0,16067.590000000002,0
2103,21.0,150.41000000000003,16.0,16187.560000000005,0
2104,118.0,844.5200000000003,64.0,19459.079999999994,1
2105,102.0,760.6400000000003,0.0,23166.0,1
2106,70.0,453.96,52.0,17087.020000000004,0
2107,104.0,754.05,134.0,23558.339999999997,0
2108,70.0,525.7599999999999,52.0,16133.37,0
2109,67.0,431.79,5.0,6287.89,1
2110,44.0,355.66,33.0,17906.060000000005,0
2111,75.0,550.72,55.0,11258.72,0
2112,19.0,119.23,4.0,3870.85,0
2113,60.0,455.02,25.0,19608.21,0
2114,32.0,255.3,0.0,6590.81,0
2115,85.0,514.9,0.0,9296.37,1
2116,50.0,305.0300000000001,0.0,21391.630000000005,0
2117,69.0,532.93,21.0,25615.43,0
2118,76.0,430.69999999999993,34.0,25138.48999999999,0
2119,26.0,172.86999999999995,16.0,6431.259999999998,0
2120,84.0,611.2499999999999,10.0,21493.419999999987,0
2121,115.0,813.6600000000003,81.0,7957.080000000001,1
2122,39.0,265.64000000000004,34.0,28899.669999999995,1
2123,34.0,252.87,26.0,24550.06,1
2124,90.0,565.9300000000002,99.0,12935.770000000004,0
2125,60.0,396.9199999999999,20.0,9262.500000000002,0
2126,88.0,565.89,43.0,16868.62,1
2127,115.0,845.58,130.0,29289.05,1
2128,50.0,291.5200000000001,68.0,12643.049999999996,0
2129,59.0,398.07000000000005,24.0,22574.38999999999,1
2130,59.0,385.57999999999987,40.0,25013.58,0
2131,35.0,250.88,23.0,27306.399999999994,1
2132,18.0,117.8,0.0,10006.79,1
2133,66.0,516.52,0.0,12404.020000000004,0
2134,48.0,289.4000000000001,84.0,15696.86,1
2135,35.0,226.82000000000005,36.0,25107.160000000003,0
2136,110.0,794.0300000000003,122.0,17415.3,1
2137,1.0,1.37,0.0,669.77,0
2138,89.0,597.54,26.0,21522.45,0
2139,53.0,432.38000000000005,36.0,18448.99,0
2140,74.0,546.2099999999998,35.0,20134.43,0
2141,8.0,48.36,4.0,1989.09,0
2142,68.0,403.58,28.0,19210.63,0
2143,32.0,232.3,63.0,11409.199999999995,0
2144,44.0,324.86,0.0,18611.43,0
2145,28.0,192.23,24.0,16902.05,0
2146,106.0,806.6799999999997,72.0,12970.660000000002,0
2147,107.0,791.7300000000004,80.0,20543.85,0
2148,27.0,243.4,0.0,15670.37,1
2149,41.0,239.53,53.0,25004.15,1
2150,68.0,495.76,41.0,17250.420000000002,0
2151,79.0,530.9700000000001,39.0,25208.91999999999,1
2152,45.0,329.4199999999999,29.0,12411.02,0
2153,77.0,627.8799999999998,26.0,14153.700000000004,0
2154,66.0,481.78000000000014,36.0,21693.06000000001,0
2155,0.0,0.0,24.0,21626.900000000005,1
2156,1.0,6.96,56.0,17956.440000000002,0
2157,68.0,399.32000000000016,0.0,10204.480000000003,0
2158,80.0,609.5200000000002,23.0,24968.759999999995,0
2159,182.0,1225.1900000000005,99.0,13996.26,1
2160,63.0,402.73,0.0,14706.160000000002,0
2161,90.0,646.75,36.0,31566.11000000001,1
2162,31.0,176.0,48.0,25040.630000000005,0
2163,43.0,343.88,15.0,14005.92,0
2164,73.0,559.0799999999998,31.0,22763.31,0
2165,75.0,459.13999999999993,57.0,10277.910000000002,0
2166,27.0,182.90000000000003,15.0,12756.92,0
2167,86.0,543.5900000000001,56.0,17333.0,0
2168,66.0,443.44,43.0,21871.049999999992,0
2169,134.0,947.28,67.0,20160.96,1
2170,79.0,451.92,0.0,22439.97,0
2171,26.0,118.57,146.0,15109.08,1
2172,59.0,448.00999999999993,0.0,19685.02,1
2173,49.0,339.37000000000006,26.0,10780.28,0
2174,92.0,603.4,40.0,7818.69,0
2175,32.0,232.80000000000007,13.0,8507.870000000003,0
2176,75.0,489.47000000000014,7.0,20478.94,1
2177,38.0,301.27,37.0,28914.24,1
2178,46.0,256.85,68.0,14600.31,0
2179,16.0,116.0,0.0,10169.88,0
2180,41.0,312.11,143.0,20527.32,1
2181,76.0,524.5599999999997,0.0,5291.0999999999985,1
2182,86.0,553.93,51.0,13830.48,0
2183,59.0,420.91,32.0,10272.49,0
2184,65.0,396.98000000000013,99.0,15287.76,0
2185,56.0,355.13,30.0,9192.92,0
2186,173.0,1255.3200000000004,17.0,4134.29,1
2187,78.0,485.84000000000015,61.0,6948.760000000001,0
2188,46.0,322.23000000000013,26.0,20424.799999999992,0
2189,172.0,1165.12,159.0,20430.99,1
2190,1.0,6.77,10.0,8313.56,0
2191,45.0,336.12999999999994,56.0,11348.32,0
2192,32.0,295.55000000000007,73.0,10968.37,0
2193,44.0,295.84,0.0,15043.520000000002,0
2194,37.0,263.89,113.0,19808.22,1
2195,29.0,257.16,44.0,14456.639999999996,0
2196,42.0,310.48000000000013,3.0,16462.989999999998,0
2197,86.0,638.81,37.0,16139.700000000004,0
2198,94.0,638.1600000000002,56.0,9050.09,1
2199,51.0,316.47,88.0,19055.32,0
2200,29.0,217.15,46.0,16933.72,0
2201,103.0,789.0299999999997,0.0,20679.88,1
2202,101.0,724.6499999999999,64.0,13229.44,0
2203,95.0,680.9599999999998,44.0,15326.86,0
2204,5.0,26.07,106.0,29923.230000000003,1
2205,82.0,638.1899999999998,0.0,14626.940000000004,1
2206,97.0,639.6500000000002,31.0,18147.24,0
2207,0.0,0.0,32.0,16597.13,1
2208,22.0,175.96,29.0,14303.319999999998,0
2209,15.0,84.66,13.0,4353.73,1
2210,75.0,510.19,92.0,14737.33,0
2211,60.0,443.42000000000013,38.0,22978.02,1
2212,22.0,126.42,181.0,22229.61,1
